date,sku_id,sku,category,platform_city,dark_store,qty_sold,sales_mrp,drr_7,drr_14,dark_store_inv_qty,days_of_inventory_drr_14,month_to_date_sales
2025-01-02,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Ahmedabad,AHM-Makarba,1,799.0000,1.0000,1.0000,1,1.0000,799.0000
2025-01-16,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Ahmedabad,AHM-Tragad,1,799.0000,1.0000,1.0000,1,1.0000,799.0000
2025-01-02,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR- Sonnenahalli New",1,799.0000,1.0000,1.0000,1,1.0000,799.0000
2025-01-11,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Bagalur,0,787.8889,0.0000,0.0000,3,NULL,787.8889
2025-01-15,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-BASAVANAPURA NETWORK 2",1,799.0000,1.0000,1.0000,1,1.0000,799.0000
2025-01-03,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-BELLANDUR - 2",1,799.0000,1.0000,1.0000,1,1.0000,3021.2525
2025-01-06,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-BELLANDUR - 2",1,699.0000,1.0000,1.0000,1,1.0000,3021.2525
2025-01-11,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-BELLANDUR - 2",1,787.8889,1.0000,1.0000,1,1.0000,3021.2525
2025-01-19,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-BELLANDUR - 2",1,735.3636,1.0000,1.0000,1,1.0000,3021.2525
2025-01-11,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Bellandur 6",1,787.8889,1.0000,1.0000,1,1.0000,787.8889
2025-01-02,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Bellandur-3,1,799.0000,1.0000,1.0000,1,1.0000,1578.0000
2025-01-14,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Bellandur-3,1,779.0000,1.0000,1.0000,1,1.0000,1578.0000
2025-01-20,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-BROOKEFIELD,1,749.0000,1.0000,1.0000,2,2.0000,749.0000
2025-01-01,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Brookfield Network",1,799.0000,1.0000,1.0000,1,1.0000,2333.3636
2025-01-09,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Brookfield Network",1,799.0000,1.0000,1.0000,1,1.0000,2333.3636
2025-01-19,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Brookfield Network",1,735.3636,1.0000,1.0000,1,1.0000,2333.3636
2025-01-10,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Brookfield Network-2",1,779.0000,1.0000,1.0000,1,1.0000,779.0000
2025-01-05,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-BTM LAYOUT NEW",1,799.0000,1.0000,1.0000,3,3.0000,3184.8889
2025-01-11,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-BTM LAYOUT NEW",1,787.8889,1.0000,1.0000,3,3.0000,3184.8889
2025-01-15,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-BTM LAYOUT NEW",1,799.0000,1.0000,1.0000,3,3.0000,3184.8889
2025-01-16,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-BTM LAYOUT NEW",1,799.0000,1.0000,1.0000,3,3.0000,3184.8889
2025-01-01,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-BTM-2,1,799.0000,1.0000,1.0000,3,3.0000,1598.0000
2025-01-12,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-BTM-2,1,799.0000,1.0000,1.0000,3,3.0000,1598.0000
2025-01-11,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-BTM-3,1,787.8889,1.0000,1.0000,2,2.0000,787.8889
2025-01-09,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Choodasandra,1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-11,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-CV Raman Nagar Network",1,787.8889,1.0000,1.0000,1,1.0000,787.8889
2025-01-09,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Doddakannelli,1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-13,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-GUNJUR,1,782.3333,1.0000,1.0000,1,1.0000,782.3333
2025-01-07,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-HOPE FARM",1,765.6667,1.0000,1.0000,1,1.0000,1564.6667
2025-01-17,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-HOPE FARM",1,799.0000,1.0000,1.0000,1,1.0000,1564.6667
2025-01-08,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-HSR Layout New",1,799.0000,1.0000,1.0000,2,2.0000,1598.0000
2025-01-09,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-HSR Layout New",1,799.0000,1.0000,1.0000,2,2.0000,1598.0000
2025-01-10,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-HSR-3,1,779.0000,1.0000,1.0000,1,1.0000,2313.3636
2025-01-12,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-HSR-3,1,799.0000,1.0000,1.0000,1,1.0000,2313.3636
2025-01-19,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-HSR-3,1,735.3636,1.0000,1.0000,1,1.0000,2313.3636
2025-01-03,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-JAYANAGAR New",1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-08,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Kadugodi,1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-14,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Kalyan Nagar Network",1,779.0000,1.0000,1.0000,1,1.0000,1544.6667
2025-01-18,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Kalyan Nagar Network",1,765.6667,1.0000,1.0000,1,1.0000,1544.6667
2025-01-01,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-KALYAN NAGAR NEW",1,799.0000,1.0000,1.0000,1,1.0000,2333.3636
2025-01-08,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-KALYAN NAGAR NEW",1,799.0000,1.0000,1.0000,1,1.0000,2333.3636
2025-01-19,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-KALYAN NAGAR NEW",1,735.3636,1.0000,1.0000,1,1.0000,2333.3636
2025-01-03,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Koramangala Network",1,799.0000,1.0000,1.0000,1,1.0000,1534.3636
2025-01-19,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Koramangala Network",1,735.3636,1.0000,1.0000,1,1.0000,1534.3636
2025-01-08,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Kudlu,1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-13,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Marathahalli 2",1,782.3333,1.0000,1.0000,1,1.0000,782.3333
2025-01-16,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Marathahalli New",1,799.0000,1.0000,1.0000,2,2.0000,2330.3333
2025-01-17,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Marathahalli New",1,799.0000,1.0000,1.0000,2,2.0000,2330.3333
2025-01-21,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Marathahalli New",1,732.3333,1.0000,1.0000,2,2.0000,2330.3333
2025-01-08,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Marathahalli-4,1,799.0000,1.0000,1.0000,3,3.0000,1598.0000
2025-01-12,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Marathahalli-4,0,799.0000,0.5000,0.5000,3,6.0000,1598.0000
2025-01-07,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-MICO LAYOUT",1,765.6667,1.0000,1.0000,3,3.0000,1501.0303
2025-01-19,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-MICO LAYOUT",1,735.3636,1.0000,1.0000,3,3.0000,1501.0303
2025-01-13,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Mico layout network-2",1,782.3333,1.0000,1.0000,1,1.0000,782.3333
2025-01-11,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Peenya Network",1,787.8889,1.0000,1.0000,1,1.0000,787.8889
2025-01-10,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Ramamurthy Nagar Network",1,779.0000,1.0000,1.0000,1,1.0000,779.0000
2025-01-14,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-RAMAMURTHY NAGAR NEW",1,779.0000,1.0000,1.0000,1,1.0000,779.0000
2025-01-13,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-RICHMOND TOWN",1,782.3333,1.0000,1.0000,3,3.0000,2330.3333
2025-01-15,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-RICHMOND TOWN",1,799.0000,1.0000,1.0000,3,3.0000,2330.3333
2025-01-20,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-RICHMOND TOWN",1,749.0000,1.0000,1.0000,3,3.0000,2330.3333
2025-01-08,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-RWF Yelahanka",1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-08,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Sarjapur-2,1,799.0000,1.0000,1.0000,1,1.0000,1548.0000
2025-01-20,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-Sarjapur-2,1,749.0000,1.0000,1.0000,1,1.0000,1548.0000
2025-01-14,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-SHIVAJI NAGAR",1,779.0000,1.0000,1.0000,2,2.0000,779.0000
2025-01-13,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,BLR-WHITEFIELD,1,782.3333,1.0000,1.0000,1,1.0000,782.3333
2025-01-04,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Bengaluru,"BLR-Yelahanka Network",1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-01,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Delhi,"DEL-Dwarka Sector 12 Network",1,741.8571,1.0000,1.0000,1,1.0000,741.8571
2025-01-06,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Delhi,DEL-Vikaspuri,1,699.0000,1.0000,1.0000,1,1.0000,1398.0000
2025-01-10,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Delhi,DEL-Vikaspuri,1,699.0000,1.0000,1.0000,1,1.0000,1398.0000
2025-01-10,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Faridabad,"FBD- Sector-16",1,799.0000,1.0000,1.0000,1,1.0000,799.0000
2025-01-19,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Guntur,"GTR-Brindavan Gardens",1,799.0000,1.0000,1.0000,1,1.0000,799.0000
2025-01-15,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Gurugram,"GGN-Sector 77",1,765.6667,1.0000,1.0000,2,2.0000,765.6667
2025-01-03,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD- BEGUMPET",1,759.0000,1.0000,1.0000,1,1.0000,1558.0000
2025-01-10,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD- BEGUMPET",1,799.0000,1.0000,1.0000,1,1.0000,1558.0000
2025-01-01,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-APCO Colony",1,782.3333,1.0000,1.0000,1,1.0000,1556.3333
2025-01-19,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-APCO Colony",1,774.0000,1.0000,1.0000,1,1.0000,1556.3333
2025-01-13,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-Begumpet Network",1,799.0000,1.0000,1.0000,1,1.0000,1598.0000
2025-01-17,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-Begumpet Network",1,799.0000,1.0000,1.0000,1,1.0000,1598.0000
2025-01-16,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,HYD-Chintalmet,1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-19,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,HYD-Gudimalkapur,1,774.0000,1.0000,1.0000,1,1.0000,774.0000
2025-01-09,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,HYD-Kachiguda,1,765.6667,1.0000,1.0000,2,2.0000,765.6667
2025-01-06,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-LB Nagar",1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-04,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,HYD-Mallampet,1,799.0000,1.0000,1.0000,1,1.0000,1598.0000
2025-01-12,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,HYD-Mallampet,1,799.0000,1.0000,1.0000,1,1.0000,1598.0000
2025-01-21,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-Manikonda New",1,799.0000,1.0000,1.0000,2,2.0000,799.0000
2025-01-08,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-Miyapur Network",1,799.0000,1.0000,1.0000,3,3.0000,799.0000
2025-01-02,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-Nizampet New",1,799.0000,1.0000,1.0000,2,2.0000,1598.0000
2025-01-12,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-Nizampet New",2,799.0000,1.5000,1.5000,2,1.3333,1598.0000
2025-01-09,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-RTC Colony",1,765.6667,1.0000,1.0000,2,2.0000,765.6667
2025-01-01,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-Secunderabad Network",1,782.3333,1.0000,1.0000,1,1.0000,782.3333
2025-01-01,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,HYD-SUCHITRA,1,782.3333,1.0000,1.0000,1,1.0000,1581.3333
2025-01-18,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,HYD-SUCHITRA,1,799.0000,1.0000,1.0000,1,1.0000,1581.3333
2025-01-07,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,HYD-UPPAL,1,799.0000,1.0000,1.0000,1,1.0000,799.0000
2025-01-05,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-Vinobha Nagar Colony",0,765.6667,0.0000,0.0000,2,NULL,765.6667
2025-01-21,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Hyderabad,"HYD-Vivekananda nagar New",1,799.0000,1.0000,1.0000,1,1.0000,799.0000
2025-01-11,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Indore,IDR-Niranjanpur,1,799.0000,1.0000,1.0000,1,1.0000,799.0000
2025-01-14,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Kochi,KOC-Infopark,1,799.0000,1.0000,1.0000,1,1.0000,1598.0000
2025-01-16,0158caf9-fc39-4204-b53c-4ee08fefef41,"The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE","Pharma & Wellness",Kochi,KOC-Infopark,1,799.0000,1.0000,1.0000,1,1.0000,1598.0000
